      Time          Predicted AL
2018/151-08:09:23      -35.5
2018/151-08:19:23      -36.5
2018/151-08:29:23      -37.1
2018/151-08:39:23      -36.2
2018/151-08:49:23      -35.5
2018/151-08:59:23      -35.5
2018/151-09:09:23      -36.0
2018/151-09:19:23      -37.6
2018/151-09:29:23      -38.5
2018/151-09:39:23      -38.9
2018/151-09:49:23      -38.7
2018/151-09:59:23      -38.6
2018/151-10:09:23      -38.3
2018/151-10:19:23      -37.2
2018/151-10:29:23      -35.9
2018/151-10:39:23      -34.6
2018/151-10:49:23      -33.1
2018/151-10:59:23      -31.4
2018/151-11:09:23      -29.9
2018/151-11:19:23      -28.6
2018/151-11:29:23      -27.5
2018/151-11:39:23      -26.7
2018/151-11:49:23      -27.3
2018/151-11:59:23      -29.0
2018/151-12:09:23      -30.8
2018/151-12:19:23      -32.1
2018/151-12:29:23      -34.0
2018/151-12:39:23      -34.8
2018/151-12:49:23      -38.0
2018/151-12:59:23      -46.6
2018/151-13:09:23      -55.6
2018/151-13:19:23      -60.8
2018/151-13:29:23      -64.2
2018/151-13:39:23      -68.3
2018/151-13:49:23      -73.8
2018/151-13:59:23      -77.0
2018/151-14:09:23      -76.5
2018/151-14:19:23      -76.2
2018/151-14:29:23      -75.7
2018/151-14:39:23      -73.3
2018/151-14:49:23      -69.0
2018/151-14:59:23      -64.2
2018/151-15:09:23      -59.4
2018/151-15:19:23      -54.7
2018/151-15:29:23      -50.4
2018/151-15:39:23      -48.0
2018/151-15:49:23      -59.4
2018/151-15:59:23      -80.4
2018/151-16:09:23     -100.6
2018/151-16:19:23     -125.7
2018/151-16:29:23     -168.8
2018/151-16:39:23     -215.8
2018/151-16:49:23     -247.8
2018/151-16:59:23     -264.7
2018/151-17:09:23     -269.7
2018/151-17:19:23     -260.9
2018/151-17:29:23     -245.3
2018/151-17:39:23     -278.7
2018/151-17:49:23     -260.8
2018/151-17:59:23     -231.7
2018/151-18:09:23     -283.6
2018/151-18:19:23     -321.8
2018/151-18:29:23     -338.8
2018/151-18:39:23     -385.1
2018/151-18:49:23     -394.6
2018/151-18:59:23     -395.7
2018/151-19:09:23     -417.3
2018/151-19:19:23     -426.6
2018/151-19:29:23     -398.4
2018/151-19:39:23     -352.6
2018/151-19:49:23     -305.9
2018/151-19:59:23     -276.7
2018/151-20:09:23     -233.1
2018/151-20:19:23     -189.3
2018/151-20:29:23     -169.7
2018/151-20:39:23     -152.6
2018/151-20:49:23     -135.1
2018/151-20:59:23     -124.4
2018/151-21:09:23     -126.4
2018/151-21:19:23     -109.9
2018/151-21:29:23     -110.9
2018/151-21:39:23     -163.9
2018/151-21:49:23     -191.6
2018/151-21:59:23     -242.1
2018/151-22:09:23     -316.9
2018/151-22:19:23     -372.9
2018/151-22:29:23     -423.5
2018/151-22:39:23     -471.2
2018/151-22:49:23     -480.0
2018/151-22:59:23     -466.1
2018/151-23:09:23     -436.3
2018/151-23:19:23     -406.4
