      Time          Predicted AL
2018/243-08:19:23      -13.2
2018/243-08:29:23      -12.9
2018/243-08:39:23      -12.7
2018/243-08:49:23      -17.3
2018/243-08:59:23      -19.4
2018/243-09:09:23      -19.8
2018/243-09:19:23      -20.2
2018/243-09:29:23      -22.0
2018/243-09:39:23      -26.8
2018/243-09:49:23      -36.7
2018/243-09:59:23      -47.7
2018/243-10:09:23      -52.1
2018/243-10:19:23      -51.3
2018/243-10:29:23      -50.5
2018/243-10:39:23      -51.2
2018/243-10:49:23      -49.9
2018/243-10:59:23      -47.4
2018/243-11:09:23      -46.6
2018/243-11:19:23      -45.0
2018/243-11:29:23      -41.7
2018/243-11:39:23      -38.0
2018/243-11:49:23      -35.3
2018/243-11:59:23      -34.3
2018/243-12:09:23      -34.4
2018/243-12:19:23      -32.9
2018/243-12:29:23      -31.0
2018/243-12:39:23      -29.6
2018/243-12:49:23      -30.2
2018/243-12:59:23      -33.2
2018/243-13:09:23      -39.5
2018/243-13:19:23      -58.0
2018/243-13:29:23      -81.4
2018/243-13:39:23      -95.5
2018/243-13:49:23     -100.0
2018/243-13:59:23     -104.0
2018/243-14:09:23     -113.3
2018/243-14:19:23     -124.8
2018/243-14:29:23     -139.5
2018/243-14:39:23     -150.2
2018/243-14:49:23     -160.4
2018/243-14:59:23     -169.2
2018/243-15:09:23     -176.9
2018/243-15:19:23     -182.3
2018/243-15:29:23     -186.5
2018/243-15:39:23     -186.2
2018/243-15:49:23     -181.4
2018/243-15:59:23     -170.7
2018/243-16:09:23     -155.5
2018/243-16:19:23     -140.9
2018/243-16:29:23     -138.1
2018/243-16:39:23     -136.6
2018/243-16:49:23     -127.8
2018/243-16:59:23     -119.7
2018/243-17:09:23     -114.4
2018/243-17:19:23     -108.5
2018/243-17:29:23     -104.7
2018/243-17:39:23     -118.0
2018/243-17:49:23     -140.8
2018/243-17:59:23     -146.2
2018/243-18:09:23     -135.0
2018/243-18:19:23     -124.6
2018/243-18:29:23     -118.2
2018/243-18:39:23     -108.5
2018/243-18:49:23      -96.3
2018/243-18:59:23      -84.3
2018/243-19:09:23      -73.4
2018/243-19:19:23      -63.4
2018/243-19:29:23      -54.7
2018/243-19:39:23      -47.4
2018/243-19:49:23      -41.6
2018/243-19:59:23      -37.1
2018/243-20:09:23      -33.6
2018/243-20:19:23      -30.8
2018/243-20:29:23      -28.5
2018/243-20:39:23      -26.8
2018/243-20:49:23      -26.8
2018/243-20:59:23      -27.7
2018/243-21:09:23      -28.3
2018/243-21:19:23      -27.2
2018/243-21:29:23      -26.1
2018/243-21:39:23      -25.2
2018/243-21:49:23      -24.3
2018/243-21:59:23      -22.9
2018/243-22:09:23      -21.7
2018/243-22:19:23      -23.7
2018/243-22:29:23      -23.1
2018/243-22:39:23      -22.7
2018/243-22:49:23      -22.2
2018/243-22:59:23      -22.1
2018/243-23:09:23      -21.3
2018/243-23:19:23      -20.1
2018/243-23:29:23      -18.5
2018/243-23:39:23      -20.1
