      Time          Predicted AL
2018/176-06:39:23      -76.8
2018/176-06:49:23      -72.3
2018/176-06:59:23      -67.3
2018/176-07:09:23      -62.1
2018/176-07:19:23      -57.0
2018/176-07:29:23      -52.7
2018/176-07:39:23      -49.6
2018/176-07:49:23      -47.9
2018/176-07:59:23      -46.8
2018/176-08:09:23      -46.0
2018/176-08:19:23      -45.2
2018/176-08:29:23      -44.2
2018/176-08:39:23      -43.1
2018/176-08:49:23      -42.4
2018/176-08:59:23      -42.9
2018/176-09:09:23      -44.1
2018/176-09:19:23      -46.4
2018/176-09:29:23      -48.6
2018/176-09:39:23      -48.3
2018/176-09:49:23      -48.2
2018/176-09:59:23      -47.5
2018/176-10:09:23      -47.3
2018/176-10:19:23      -47.5
2018/176-10:29:23      -46.1
2018/176-10:39:23      -44.0
2018/176-10:49:23      -43.8
2018/176-10:59:23      -48.3
2018/176-11:09:23      -59.6
2018/176-11:19:23      -74.2
2018/176-11:29:23      -88.4
2018/176-11:39:23     -102.9
2018/176-11:49:23     -118.3
2018/176-11:59:23     -134.7
2018/176-12:09:23     -156.5
2018/176-12:19:23     -184.8
2018/176-12:29:23     -212.3
2018/176-12:39:23     -235.6
2018/176-12:49:23     -255.4
2018/176-12:59:23     -271.0
2018/176-13:09:23     -283.7
2018/176-13:19:23     -296.3
2018/176-13:29:23     -306.1
2018/176-13:39:23     -313.7
2018/176-13:49:23     -322.1
2018/176-13:59:23     -330.6
2018/176-14:09:23     -337.1
2018/176-14:19:23     -342.2
2018/176-14:29:23     -346.4
2018/176-14:39:23     -351.1
2018/176-14:49:23     -352.1
2018/176-14:59:23     -354.4
2018/176-15:09:23     -355.6
2018/176-15:19:23     -356.4
2018/176-15:29:23     -357.6
2018/176-15:39:23     -359.5
2018/176-15:49:23     -361.1
2018/176-15:59:23     -362.7
2018/176-16:09:23     -365.0
2018/176-16:19:23     -367.6
2018/176-16:29:23     -371.6
2018/176-16:39:23     -374.2
2018/176-16:49:23     -381.5
2018/176-16:59:23     -384.5
2018/176-17:09:23     -388.1
2018/176-17:19:23     -396.8
2018/176-17:29:23     -405.4
2018/176-17:39:23     -413.0
2018/176-17:49:23     -422.5
2018/176-17:59:23     -431.6
2018/176-18:09:23     -439.2
2018/176-18:19:23     -444.0
2018/176-18:29:23     -445.1
2018/176-18:39:23     -444.2
2018/176-18:49:23     -440.8
2018/176-18:59:23     -434.8
2018/176-19:09:23     -427.7
2018/176-19:19:23     -420.2
2018/176-19:29:23     -414.2
2018/176-19:39:23     -410.8
2018/176-19:49:23     -406.6
2018/176-19:59:23     -400.6
2018/176-20:09:23     -398.2
2018/176-20:19:23     -400.3
2018/176-20:29:23     -404.7
2018/176-20:39:23     -410.4
2018/176-20:49:23     -416.2
2018/176-20:59:23     -421.9
2018/176-21:09:23     -428.5
2018/176-21:19:23     -435.6
2018/176-21:29:23     -442.0
2018/176-21:39:23     -447.8
2018/176-21:49:23     -453.3
2018/176-21:59:23     -456.0
2018/176-22:09:23     -458.5
2018/176-22:19:23     -460.2
2018/176-22:29:23     -462.0
2018/176-22:39:23     -460.5
2018/176-22:49:23     -457.2
2018/176-22:59:23     -454.6
2018/176-23:09:23     -451.0
2018/176-23:19:23     -445.2
2018/176-23:29:23     -437.9
2018/176-23:39:23     -431.6
2018/176-23:49:23     -431.8
2018/176-23:59:23     -433.5
2018/177-00:09:23     -432.3
2018/177-00:19:23     -431.4
2018/177-00:29:23     -433.3
2018/177-00:39:23     -434.9
2018/177-00:49:23     -433.2
2018/177-00:59:23     -430.2
2018/177-01:09:23     -427.4
2018/177-01:19:23     -421.7
2018/177-01:29:23     -415.8
2018/177-01:39:23     -410.6
2018/177-01:49:23     -401.1
2018/177-01:59:23     -389.4
2018/177-02:09:23     -379.2
2018/177-02:19:23     -367.4
2018/177-02:29:23     -350.3
2018/177-02:39:23     -332.5
2018/177-02:49:23     -312.1
2018/177-02:59:23     -294.4
2018/177-03:09:23     -300.7
2018/177-03:19:23     -311.9
2018/177-03:29:23     -310.0
2018/177-03:39:23     -299.8
2018/177-03:49:23     -296.9
2018/177-03:59:23     -294.9
2018/177-04:09:23     -286.2
2018/177-04:19:23     -272.4
2018/177-04:29:23     -256.4
2018/177-04:39:23     -236.4
2018/177-04:49:23     -216.4
2018/177-04:59:23     -205.1
2018/177-05:09:23     -186.7
2018/177-05:19:23     -164.6
2018/177-05:29:23     -169.3
2018/177-05:39:23     -161.3
2018/177-05:49:23     -148.0
2018/177-05:59:23     -138.5
2018/177-06:09:23     -142.5
2018/177-06:19:23     -154.6
2018/177-06:29:23     -176.8
2018/177-06:39:23     -207.2
2018/177-06:49:23     -230.2
2018/177-06:59:23     -243.9
2018/177-07:09:23     -250.1
2018/177-07:19:23     -251.6
2018/177-07:29:23     -246.4
2018/177-07:39:23     -228.5
2018/177-07:49:23     -204.0
2018/177-07:59:23     -177.9
2018/177-08:09:23     -153.0
2018/177-08:19:23     -137.2
2018/177-08:29:23     -125.7
2018/177-08:39:23     -128.7
2018/177-08:49:23     -137.0
2018/177-08:59:23     -141.7
2018/177-09:09:23     -142.5
2018/177-09:19:23     -155.2
2018/177-09:29:23     -172.4
2018/177-09:39:23     -196.9
2018/177-09:49:23     -240.9
2018/177-09:59:23     -281.6
2018/177-10:09:23     -311.6
2018/177-10:19:23     -342.3
2018/177-10:29:23     -378.9
2018/177-10:39:23     -398.4
2018/177-10:49:23     -373.9
2018/177-10:59:23     -349.2
2018/177-11:09:23     -376.6
2018/177-11:19:23     -376.2
2018/177-11:29:23     -343.5
2018/177-11:39:23     -351.9
2018/177-11:49:23     -336.7
2018/177-11:59:23     -297.0
2018/177-12:09:23     -261.9
2018/177-12:19:23     -243.8
2018/177-12:29:23     -209.0
2018/177-12:39:23     -176.7
2018/177-12:49:23     -168.9
2018/177-12:59:23     -152.4
2018/177-13:09:23     -156.0
2018/177-13:19:23     -213.0
2018/177-13:29:23     -248.9
2018/177-13:39:23     -291.9
2018/177-13:49:23     -323.2
2018/177-13:59:23     -334.2
2018/177-14:09:23     -341.3
2018/177-14:19:23     -351.7
2018/177-14:29:23     -332.1
2018/177-14:39:23     -306.1
2018/177-14:49:23     -268.5
2018/177-14:59:23     -232.0
2018/177-15:09:23     -188.8
2018/177-15:19:23     -153.3
2018/177-15:29:23     -123.0
2018/177-15:39:23     -104.6
2018/177-15:49:23      -92.8
2018/177-15:59:23     -118.5
2018/177-16:09:23     -163.9
2018/177-16:19:23     -180.6
2018/177-16:29:23     -194.4
2018/177-16:39:23     -229.6
2018/177-16:49:23     -265.3
2018/177-16:59:23     -287.5
2018/177-17:09:23     -315.3
2018/177-17:19:23     -351.0
2018/177-17:29:23     -374.1
2018/177-17:39:23     -393.1
2018/177-17:49:23     -401.1
2018/177-17:59:23     -398.8
2018/177-18:09:23     -397.1
2018/177-18:19:23     -398.0
2018/177-18:29:23     -391.5
2018/177-18:39:23     -377.4
2018/177-18:49:23     -336.2
2018/177-18:59:23     -292.5
2018/177-19:09:23     -279.5
2018/177-19:19:23     -280.6
2018/177-19:29:23     -277.4
2018/177-19:39:23     -269.5
2018/177-19:49:23     -270.2
2018/177-19:59:23     -268.0
2018/177-20:09:23     -264.4
2018/177-20:19:23     -258.6
2018/177-20:29:23     -257.4
2018/177-20:39:23     -256.0
2018/177-20:49:23     -243.6
2018/177-20:59:23     -213.7
2018/177-21:09:23     -188.4
2018/177-21:19:23     -170.7
2018/177-21:29:23     -150.2
2018/177-21:39:23     -127.8
2018/177-21:49:23     -118.9
2018/177-21:59:23     -111.8
2018/177-22:09:23     -101.8
2018/177-22:19:23      -90.7
2018/177-22:29:23      -83.4
2018/177-22:39:23      -78.1
2018/177-22:49:23      -73.8
2018/177-22:59:23      -70.7
2018/177-23:09:23      -69.0
2018/177-23:19:23      -74.5
2018/177-23:29:23     -102.4
2018/177-23:39:23     -136.5
2018/177-23:49:23     -133.2
2018/177-23:59:23     -132.1
2018/178-00:09:23     -133.9
2018/178-00:19:23     -138.7
2018/178-00:29:23     -133.2
2018/178-00:39:23     -127.6
2018/178-00:49:23     -121.0
2018/178-00:59:23     -115.4
2018/178-01:09:23     -110.2
2018/178-01:19:23     -105.2
2018/178-01:29:23     -100.0
2018/178-01:39:23      -94.3
2018/178-01:49:23      -89.9
2018/178-01:59:23      -87.2
2018/178-02:09:23      -84.7
2018/178-02:19:23      -83.4
2018/178-02:29:23      -81.7
2018/178-02:39:23      -79.8
2018/178-02:49:23      -80.0
2018/178-02:59:23      -78.8
2018/178-03:09:23      -76.5
2018/178-03:19:23      -74.8
2018/178-03:29:23      -82.7
2018/178-03:39:23     -129.6
2018/178-03:49:23     -177.3
2018/178-03:59:23     -213.8
2018/178-04:09:23     -247.4
2018/178-04:19:23     -282.0
2018/178-04:29:23     -301.7
2018/178-04:39:23     -290.0
2018/178-04:49:23     -286.0
2018/178-04:59:23     -296.7
2018/178-05:09:23     -293.6
2018/178-05:19:23     -273.9
2018/178-05:29:23     -251.1
2018/178-05:39:23     -234.8
2018/178-05:49:23     -221.2
2018/178-05:59:23     -201.0
2018/178-06:09:23     -174.6
2018/178-06:19:23     -149.6
2018/178-06:29:23     -130.2
2018/178-06:39:23     -114.1
2018/178-06:49:23     -100.8
2018/178-06:59:23      -89.5
2018/178-07:09:23      -85.0
2018/178-07:19:23      -91.2
2018/178-07:29:23     -101.9
2018/178-07:39:23     -111.1
2018/178-07:49:23     -114.8
2018/178-07:59:23     -116.4
2018/178-08:09:23     -117.8
2018/178-08:19:23     -115.2
2018/178-08:29:23     -112.9
2018/178-08:39:23     -108.8
2018/178-08:49:23     -104.0
2018/178-08:59:23     -100.3
2018/178-09:09:23     -104.0
2018/178-09:19:23     -126.8
2018/178-09:29:23     -160.6
2018/178-09:39:23     -186.5
2018/178-09:49:23     -193.9
2018/178-09:59:23     -205.8
2018/178-10:09:23     -238.7
2018/178-10:19:23     -258.4
2018/178-10:29:23     -280.9
2018/178-10:39:23     -306.6
2018/178-10:49:23     -317.3
2018/178-10:59:23     -313.0
2018/178-11:09:23     -298.3
2018/178-11:19:23     -283.9
2018/178-11:29:23     -273.6
2018/178-11:39:23     -262.9
2018/178-11:49:23     -242.7
2018/178-11:59:23     -232.9
2018/178-12:09:23     -221.9
2018/178-12:19:23     -198.7
2018/178-12:29:23     -173.8
2018/178-12:39:23     -157.2
2018/178-12:49:23     -143.5
2018/178-12:59:23     -127.0
2018/178-13:09:23     -113.3
2018/178-13:19:23     -118.4
2018/178-13:29:23     -124.3
2018/178-13:39:23     -108.6
2018/178-13:49:23      -96.9
2018/178-13:59:23      -92.4
2018/178-14:09:23      -89.4
2018/178-14:19:23      -82.4
2018/178-14:29:23      -75.9
2018/178-14:39:23      -69.7
2018/178-14:49:23      -63.4
2018/178-14:59:23      -57.5
2018/178-15:09:23      -52.2
2018/178-15:19:23      -47.7
2018/178-15:29:23      -44.1
2018/178-15:39:23      -41.6
2018/178-15:49:23      -39.7
2018/178-15:59:23      -37.9
2018/178-16:09:23      -37.8
2018/178-16:19:23      -37.4
2018/178-16:29:23      -36.3
2018/178-16:39:23      -35.5
2018/178-16:49:23      -35.1
2018/178-16:59:23      -34.6
2018/178-17:09:23      -34.0
2018/178-17:19:23      -33.5
2018/178-17:29:23      -33.1
2018/178-17:39:23      -34.8
2018/178-17:49:23      -39.6
2018/178-17:59:23      -44.1
2018/178-18:09:23      -43.8
2018/178-18:19:23      -43.5
2018/178-18:29:23      -43.9
2018/178-18:39:23      -43.6
2018/178-18:49:23      -42.3
2018/178-18:59:23      -40.8
2018/178-19:09:23      -39.4
2018/178-19:19:23      -48.8
2018/178-19:29:23      -56.5
2018/178-19:39:23      -53.3
2018/178-19:49:23      -62.6
2018/178-19:59:23      -98.1
2018/178-20:09:23     -136.7
2018/178-20:19:23     -173.8
2018/178-20:29:23     -209.2
2018/178-20:39:23     -240.9
2018/178-20:49:23     -258.9
2018/178-20:59:23     -265.5
2018/178-21:09:23     -271.5
2018/178-21:19:23     -275.0
2018/178-21:29:23     -264.6
2018/178-21:39:23     -248.4
2018/178-21:49:23     -231.8
2018/178-21:59:23     -214.7
2018/178-22:09:23     -195.2
2018/178-22:19:23     -175.5
2018/178-22:29:23     -156.0
2018/178-22:39:23     -136.8
2018/178-22:49:23     -119.8
2018/178-22:59:23     -105.3
2018/178-23:09:23      -93.5
2018/178-23:19:23      -83.9
2018/178-23:29:23      -82.4
2018/178-23:39:23     -103.0
2018/178-23:49:23     -112.6
2018/178-23:59:23     -109.1
2018/179-00:09:23     -102.1
2018/179-00:19:23     -103.0
2018/179-00:29:23     -101.7
2018/179-00:39:23      -97.5
2018/179-00:49:23      -92.8
2018/179-00:59:23      -88.5
2018/179-01:09:23      -84.3
2018/179-01:19:23      -80.3
2018/179-01:29:23      -77.3
2018/179-01:39:23      -78.3
2018/179-01:49:23      -84.1
2018/179-01:59:23      -83.6
2018/179-02:09:23      -80.4
2018/179-02:19:23      -78.6
2018/179-02:29:23      -77.9
2018/179-02:39:23      -76.0
2018/179-02:49:23      -73.3
2018/179-02:59:23      -70.9
2018/179-03:09:23      -68.2
2018/179-03:19:23      -65.5
2018/179-03:29:23      -63.2
2018/179-03:39:23      -61.3
2018/179-03:49:23      -59.6
2018/179-03:59:23      -58.8
2018/179-04:09:23      -57.6
2018/179-04:19:23      -54.9
2018/179-04:29:23      -52.0
2018/179-04:39:23      -49.3
2018/179-04:49:23      -46.8
2018/179-04:59:23      -44.3
2018/179-05:09:23      -42.1
2018/179-05:19:23      -40.3
2018/179-05:29:23      -38.9
2018/179-05:39:23      -37.6
2018/179-05:49:23      -36.3
2018/179-05:59:23      -35.0
2018/179-06:09:23      -34.1
2018/179-06:19:23      -33.4
2018/179-06:29:23      -32.9
2018/179-06:39:23      -32.5
2018/179-06:49:23      -32.4
2018/179-06:59:23      -32.4
2018/179-07:09:23      -32.6
2018/179-07:19:23      -33.2
2018/179-07:29:23      -34.2
2018/179-07:39:23      -34.9
2018/179-07:49:23      -35.1
2018/179-07:59:23      -35.1
2018/179-08:09:23      -35.7
2018/179-08:19:23      -36.5
2018/179-08:29:23      -37.5
2018/179-08:39:23      -39.0
2018/179-08:49:23      -40.8
2018/179-08:59:23      -42.6
2018/179-09:09:23      -43.9
2018/179-09:19:23      -44.4
2018/179-09:29:23      -44.5
2018/179-09:39:23      -45.8
2018/179-09:49:23      -48.2
2018/179-09:59:23      -53.3
2018/179-10:09:23      -64.3
2018/179-10:19:23      -78.1
2018/179-10:29:23      -95.3
2018/179-10:39:23     -104.5
2018/179-10:49:23     -111.8
2018/179-10:59:23     -130.6
2018/179-11:09:23     -156.7
2018/179-11:19:23     -155.4
2018/179-11:29:23     -145.5
2018/179-11:39:23     -143.8
2018/179-11:49:23     -146.2
2018/179-11:59:23     -139.6
2018/179-12:09:23     -139.5
2018/179-12:19:23     -147.8
2018/179-12:29:23     -136.4
2018/179-12:39:23     -122.3
2018/179-12:49:23     -111.7
2018/179-12:59:23     -105.1
2018/179-13:09:23      -95.7
2018/179-13:19:23      -87.4
2018/179-13:29:23      -84.9
2018/179-13:39:23      -94.5
2018/179-13:49:23     -105.1
2018/179-13:59:23     -110.0
2018/179-14:09:23     -107.8
2018/179-14:19:23     -109.2
2018/179-14:29:23     -110.0
2018/179-14:39:23     -111.9
2018/179-14:49:23     -115.6
2018/179-14:59:23     -122.6
2018/179-15:09:23     -124.6
2018/179-15:19:23     -121.8
2018/179-15:29:23     -129.7
2018/179-15:39:23     -140.9
2018/179-15:49:23     -147.2
2018/179-15:59:23     -146.4
2018/179-16:09:23     -142.8
2018/179-16:19:23     -133.7
2018/179-16:29:23     -126.0
2018/179-16:39:23     -132.1
2018/179-16:49:23     -138.6
2018/179-16:59:23     -147.1
2018/179-17:09:23     -161.9
2018/179-17:19:23     -177.8
2018/179-17:29:23     -191.2
2018/179-17:39:23     -197.2
2018/179-17:49:23     -204.7
2018/179-17:59:23     -210.5
2018/179-18:09:23     -209.3
2018/179-18:19:23     -201.1
2018/179-18:29:23     -199.7
2018/179-18:39:23     -208.8
2018/179-18:49:23     -214.3
2018/179-18:59:23     -210.3
2018/179-19:09:23     -209.0
2018/179-19:19:23     -211.3
2018/179-19:29:23     -206.8
2018/179-19:39:23     -193.0
2018/179-19:49:23     -171.7
2018/179-19:59:23     -153.3
2018/179-20:09:23     -135.7
2018/179-20:19:23     -118.3
2018/179-20:29:23     -101.1
2018/179-20:39:23      -87.6
2018/179-20:49:23      -77.3
2018/179-20:59:23      -67.7
2018/179-21:09:23      -59.4
2018/179-21:19:23      -54.2
2018/179-21:29:23      -58.2
2018/179-21:39:23      -58.1
2018/179-21:49:23      -57.8
2018/179-21:59:23      -55.5
2018/179-22:09:23      -53.9
2018/179-22:19:23      -52.0
2018/179-22:29:23      -50.6
2018/179-22:39:23      -49.2
2018/179-22:49:23      -51.1
2018/179-22:59:23      -63.7
2018/179-23:09:23      -77.4
2018/179-23:19:23      -81.2
2018/179-23:29:23      -81.5
2018/179-23:39:23      -82.1
2018/179-23:49:23      -82.1
2018/179-23:59:23      -79.7
2018/180-00:09:23      -77.1
2018/180-00:19:23      -75.0
2018/180-00:29:23      -72.3
2018/180-00:39:23      -70.2
2018/180-00:49:23      -68.6
2018/180-00:59:23      -66.7
2018/180-01:09:23      -64.3
2018/180-01:19:23      -62.2
2018/180-01:29:23      -60.8
2018/180-01:39:23      -59.9
2018/180-01:49:23      -59.0
2018/180-01:59:23      -58.1
2018/180-02:09:23      -58.0
2018/180-02:19:23      -59.6
2018/180-02:29:23      -62.8
2018/180-02:39:23      -70.9
2018/180-02:49:23      -90.8
2018/180-02:59:23     -112.9
2018/180-03:09:23     -136.5
2018/180-03:19:23     -167.7
2018/180-03:29:23     -189.9
2018/180-03:39:23     -197.4
2018/180-03:49:23     -197.6
2018/180-03:59:23     -197.8
2018/180-04:09:23     -197.8
2018/180-04:19:23     -192.6
2018/180-04:29:23     -177.2
2018/180-04:39:23     -160.1
2018/180-04:49:23     -148.8
2018/180-04:59:23     -138.5
2018/180-05:09:23     -128.9
2018/180-05:19:23     -120.1
2018/180-05:29:23     -110.7
2018/180-05:39:23     -103.2
2018/180-05:49:23      -99.2
2018/180-05:59:23      -96.2
2018/180-06:09:23      -93.3
2018/180-06:19:23      -91.6
2018/180-06:29:23      -90.4
2018/180-06:39:23      -87.2
2018/180-06:49:23      -80.2
2018/180-06:59:23      -74.2
2018/180-07:09:23      -69.5
2018/180-07:19:23      -65.2
2018/180-07:29:23      -60.7
2018/180-07:39:23      -56.6
2018/180-07:49:23      -58.5
2018/180-07:59:23      -62.6
2018/180-08:09:23      -64.3
2018/180-08:19:23      -65.4
2018/180-08:29:23      -66.9
2018/180-08:39:23      -65.3
2018/180-08:49:23      -64.0
2018/180-08:59:23      -63.1
2018/180-09:09:23      -62.1
2018/180-09:19:23      -60.3
2018/180-09:29:23      -59.3
2018/180-09:39:23      -58.9
2018/180-09:49:23      -57.8
2018/180-09:59:23      -58.5
2018/180-10:09:23      -58.2
2018/180-10:19:23      -58.6
2018/180-10:29:23      -59.6
2018/180-10:39:23      -61.3
2018/180-10:49:23      -62.8
2018/180-10:59:23      -65.0
2018/180-11:09:23      -67.1
2018/180-11:19:23      -69.7
2018/180-11:29:23      -73.6
2018/180-11:39:23      -76.9
2018/180-11:49:23      -76.4
2018/180-11:59:23      -75.7
2018/180-12:09:23      -76.1
2018/180-12:19:23      -76.0
2018/180-12:29:23      -77.2
2018/180-12:39:23      -75.4
2018/180-12:49:23      -71.6
2018/180-12:59:23      -68.1
2018/180-13:09:23      -66.3
2018/180-13:19:23      -64.4
2018/180-13:29:23      -62.0
2018/180-13:39:23      -60.6
2018/180-13:49:23      -59.7
2018/180-13:59:23      -58.6
2018/180-14:09:23      -57.5
2018/180-14:19:23      -59.8
2018/180-14:29:23      -64.9
2018/180-14:39:23      -68.7
2018/180-14:49:23      -68.0
2018/180-14:59:23      -64.8
2018/180-15:09:23      -62.1
2018/180-15:19:23      -59.7
2018/180-15:29:23      -56.6
2018/180-15:39:23      -53.6
2018/180-15:49:23      -52.2
2018/180-15:59:23      -53.3
2018/180-16:09:23      -56.5
2018/180-16:19:23      -60.2
2018/180-16:29:23      -65.0
2018/180-16:39:23      -70.8
2018/180-16:49:23      -78.7
2018/180-16:59:23      -88.3
2018/180-17:09:23      -95.5
2018/180-17:19:23     -100.6
2018/180-17:29:23     -103.3
2018/180-17:39:23     -101.1
2018/180-17:49:23     -101.4
2018/180-17:59:23     -101.8
2018/180-18:09:23     -100.9
2018/180-18:19:23      -98.3
2018/180-18:29:23      -94.7
2018/180-18:39:23      -90.5
2018/180-18:49:23      -87.0
2018/180-18:59:23      -83.0
2018/180-19:09:23      -77.5
2018/180-19:19:23      -71.5
2018/180-19:29:23      -66.2
2018/180-19:39:23      -61.8
2018/180-19:49:23      -59.0
2018/180-19:59:23      -59.1
2018/180-20:09:23      -57.2
2018/180-20:19:23      -54.5
2018/180-20:29:23      -53.2
2018/180-20:39:23      -54.0
2018/180-20:49:23      -54.3
2018/180-20:59:23      -54.3
2018/180-21:09:23      -54.4
2018/180-21:19:23      -55.3
2018/180-21:29:23      -55.2
2018/180-21:39:23      -53.7
2018/180-21:49:23      -52.3
2018/180-21:59:23      -51.6
2018/180-22:09:23      -50.5
2018/180-22:19:23      -48.3
2018/180-22:29:23      -45.8
2018/180-22:39:23      -43.4
2018/180-22:49:23      -41.3
2018/180-22:59:23      -39.4
2018/180-23:09:23      -37.8
2018/180-23:19:23      -37.4
2018/180-23:29:23      -38.5
2018/180-23:39:23      -41.0
2018/180-23:49:23      -43.3
2018/180-23:59:23      -44.6
2018/181-00:09:23      -46.2
2018/181-00:19:23      -49.2
2018/181-00:29:23      -52.9
2018/181-00:39:23      -56.0
2018/181-00:49:23      -58.4
2018/181-00:59:23      -61.0
2018/181-01:09:23      -64.8
2018/181-01:19:23      -67.6
2018/181-01:29:23      -69.7
2018/181-01:39:23      -71.8
2018/181-01:49:23      -74.0
2018/181-01:59:23      -76.1
2018/181-02:09:23      -77.6
2018/181-02:19:23      -77.6
2018/181-02:29:23      -76.5
2018/181-02:39:23      -74.9
2018/181-02:49:23      -73.1
2018/181-02:59:23      -70.9
2018/181-03:09:23      -68.3
2018/181-03:19:23      -64.8
2018/181-03:29:23      -60.5
2018/181-03:39:23      -56.2
2018/181-03:49:23      -53.5
2018/181-03:59:23      -54.1
2018/181-04:09:23      -56.4
2018/181-04:19:23      -57.9
2018/181-04:29:23      -56.9
2018/181-04:39:23      -55.3
2018/181-04:49:23      -56.3
2018/181-04:59:23      -57.5
2018/181-05:09:23      -58.0
2018/181-05:19:23      -58.5
2018/181-05:29:23      -58.8
2018/181-05:39:23      -58.1
2018/181-05:49:23      -58.0
2018/181-05:59:23      -58.4
2018/181-06:09:23      -57.0
2018/181-06:19:23      -54.0
2018/181-06:29:23      -50.6
2018/181-06:39:23      -48.0
2018/181-06:49:23      -45.4
2018/181-06:59:23      -47.0
2018/181-07:09:23      -51.3
2018/181-07:19:23      -50.1
2018/181-07:29:23      -49.1
2018/181-07:39:23      -57.0
2018/181-07:49:23      -76.6
2018/181-07:59:23      -90.7
2018/181-08:09:23     -108.0
2018/181-08:19:23     -130.8
2018/181-08:29:23     -141.6
2018/181-08:39:23     -136.3
2018/181-08:49:23     -131.5
2018/181-08:59:23     -127.7
2018/181-09:09:23     -119.6
2018/181-09:19:23     -107.4
2018/181-09:29:23      -95.0
2018/181-09:39:23      -83.8
2018/181-09:49:23      -73.6
2018/181-09:59:23      -64.0
2018/181-10:09:23      -56.9
2018/181-10:19:23      -52.5
2018/181-10:29:23      -50.1
2018/181-10:39:23      -49.2
2018/181-10:49:23      -51.3
2018/181-10:59:23      -56.0
2018/181-11:09:23      -57.1
2018/181-11:19:23      -56.4
2018/181-11:29:23      -55.5
2018/181-11:39:23      -54.6
2018/181-11:49:23      -53.0
2018/181-11:59:23      -50.8
2018/181-12:09:23      -48.1
2018/181-12:19:23      -45.1
2018/181-12:29:23      -42.1
2018/181-12:39:23      -39.3
2018/181-12:49:23      -37.1
2018/181-12:59:23      -37.2
2018/181-13:09:23      -42.9
2018/181-13:19:23      -52.1
2018/181-13:29:23      -60.3
2018/181-13:39:23      -67.6
2018/181-13:49:23      -90.3
2018/181-13:59:23     -113.5
2018/181-14:09:23     -130.9
2018/181-14:19:23     -141.4
2018/181-14:29:23     -147.1
2018/181-14:39:23     -150.4
2018/181-14:49:23     -153.6
2018/181-14:59:23     -155.4
2018/181-15:09:23     -152.6
2018/181-15:19:23     -144.8
2018/181-15:29:23     -131.3
2018/181-15:39:23     -117.9
2018/181-15:49:23     -106.4
2018/181-15:59:23      -94.8
2018/181-16:09:23      -84.1
2018/181-16:19:23      -75.2
2018/181-16:29:23      -67.9
2018/181-16:39:23      -61.5
2018/181-16:49:23      -56.2
2018/181-16:59:23      -52.1
2018/181-17:09:23      -50.1
2018/181-17:19:23      -50.0
2018/181-17:29:23      -48.0
2018/181-17:39:23      -45.5
2018/181-17:49:23      -43.4
2018/181-17:59:23      -42.0
2018/181-18:09:23      -40.3
2018/181-18:19:23      -38.8
2018/181-18:29:23      -37.5
2018/181-18:39:23      -36.4
2018/181-18:49:23      -35.3
2018/181-18:59:23      -34.3
2018/181-19:09:23      -33.4
2018/181-19:19:23      -32.4
2018/181-19:29:23      -32.1
2018/181-19:39:23      -47.0
2018/181-19:49:23      -66.6
2018/181-19:59:23      -72.3
2018/181-20:09:23      -71.4
2018/181-20:19:23      -75.2
2018/181-20:29:23      -81.3
2018/181-20:39:23      -83.7
2018/181-20:49:23      -80.0
2018/181-20:59:23      -77.9
2018/181-21:09:23      -77.4
2018/181-21:19:23      -74.7
2018/181-21:29:23      -71.2
2018/181-21:39:23      -68.7
2018/181-21:49:23      -67.5
2018/181-21:59:23      -66.2
2018/181-22:09:23      -64.9
2018/181-22:19:23      -64.9
2018/181-22:29:23      -66.2
2018/181-22:39:23      -66.0
2018/181-22:49:23      -65.4
2018/181-22:59:23      -65.1
2018/181-23:09:23      -65.2
2018/181-23:19:23      -65.0
2018/181-23:29:23      -64.4
