      Time          Predicted AE
2013/140-09:50:00       40.0
2013/140-10:00:00       40.7
2013/140-10:10:00       41.5
2013/140-10:20:00       42.2
2013/140-10:30:00       42.9
2013/140-10:40:00       43.5
2013/140-10:50:00       44.2
2013/140-11:00:00       44.9
2013/140-11:10:00       45.5
2013/140-11:20:00       46.0
2013/140-11:30:00       46.2
2013/140-11:40:00       46.1
2013/140-11:50:00       45.8
2013/140-12:00:00       45.4
2013/140-12:10:00       45.1
2013/140-12:20:00       44.9
2013/140-12:30:00       44.9
2013/140-12:40:00       45.2
2013/140-12:50:00       45.8
2013/140-13:00:00       46.4
2013/140-13:10:00       47.6
2013/140-13:20:00       49.9
2013/140-13:30:00       53.9
2013/140-13:40:00       60.3
2013/140-13:50:00       68.2
2013/140-14:00:00       71.4
2013/140-14:10:00       72.4
2013/140-14:20:00       74.3
2013/140-14:30:00       80.9
2013/140-14:40:00       84.4
2013/140-14:50:00       83.9
2013/140-15:00:00       81.9
2013/140-15:10:00       81.7
2013/140-15:20:00       85.3
2013/140-15:30:00       95.0
2013/140-15:40:00      113.2
2013/140-15:50:00      135.1
2013/140-16:00:00      152.1
2013/140-16:10:00      161.7
2013/140-16:20:00      165.9
2013/140-16:30:00      181.1
2013/140-16:40:00      190.1
2013/140-16:50:00      182.5
2013/140-17:00:00      170.7
2013/140-17:10:00      160.1
2013/140-17:20:00      150.1
2013/140-17:30:00      138.2
2013/140-17:40:00      126.6
2013/140-17:50:00      115.6
2013/140-18:00:00      110.5
2013/140-18:10:00      115.6
2013/140-18:20:00      130.9
2013/140-18:30:00      152.4
2013/140-18:40:00      174.2
2013/140-18:50:00      194.4
2013/140-19:00:00      212.6
2013/140-19:10:00      229.5
2013/140-19:20:00      245.4
2013/140-19:30:00      260.7
2013/140-19:40:00      274.1
2013/140-19:50:00      286.7
2013/140-20:00:00      289.6
2013/140-20:10:00      288.5
2013/140-20:20:00      287.9
2013/140-20:30:00      291.9
2013/140-20:40:00      294.8
2013/140-20:50:00      292.5
2013/140-21:00:00      301.2
2013/140-21:10:00      326.6
2013/140-21:20:00      351.8
2013/140-21:30:00      365.5
2013/140-21:40:00      366.1
2013/140-21:50:00      359.8
2013/140-22:00:00      354.6
2013/140-22:10:00      355.3
2013/140-22:20:00      360.8
2013/140-22:30:00      366.7
2013/140-22:40:00      371.4
2013/140-22:50:00      372.6
2013/140-23:00:00      366.0
2013/140-23:10:00      352.6
2013/140-23:20:00      336.7
2013/140-23:30:00      315.3
2013/140-23:40:00      295.4
2013/140-23:50:00      274.2
2013/141-00:00:00      264.6
2013/141-00:10:00      263.4
2013/141-00:20:00      266.1
2013/141-00:30:00      269.6
2013/141-00:40:00      277.9
2013/141-00:50:00      288.6
2013/141-01:00:00      296.8
2013/141-01:10:00      302.2
2013/141-01:20:00      300.5
2013/141-01:30:00      289.4
2013/141-01:40:00      267.2
2013/141-01:50:00      245.6
2013/141-02:00:00      226.4
2013/141-02:10:00      209.5
2013/141-02:20:00      195.5
2013/141-02:30:00      185.5
2013/141-02:40:00      175.1
2013/141-02:50:00      164.3
2013/141-03:00:00      155.2
2013/141-03:10:00      149.3
2013/141-03:20:00      145.4
2013/141-03:30:00      143.2
2013/141-03:40:00      140.3
2013/141-03:50:00      138.7
2013/141-04:00:00      145.1
2013/141-04:10:00      156.8
2013/141-04:20:00      166.1
2013/141-04:30:00      170.0
2013/141-04:40:00      168.2
2013/141-04:50:00      161.5
2013/141-05:00:00      152.7
2013/141-05:10:00      143.5
2013/141-05:20:00      136.5
2013/141-05:30:00      128.7
2013/141-05:40:00      118.5
2013/141-05:50:00      108.6
2013/141-06:00:00      101.1
2013/141-06:10:00      101.4
2013/141-06:20:00      111.0
2013/141-06:30:00      133.2
2013/141-06:40:00      172.6
2013/141-06:50:00      214.8
2013/141-07:00:00      254.8
2013/141-07:10:00      288.8
2013/141-07:20:00      314.5
2013/141-07:30:00      331.0
2013/141-07:40:00      336.0
2013/141-07:50:00      328.0
2013/141-08:00:00      310.1
2013/141-08:10:00      286.6
2013/141-08:20:00      259.0
2013/141-08:30:00      230.2
2013/141-08:40:00      202.2
2013/141-08:50:00      176.5
2013/141-09:00:00      153.4
2013/141-09:10:00      133.3
2013/141-09:20:00      116.1
2013/141-09:30:00      102.4
2013/141-09:40:00       92.3
2013/141-09:50:00       86.4
2013/141-10:00:00       84.4
2013/141-10:10:00       85.0
2013/141-10:20:00       85.2
2013/141-10:30:00       84.2
2013/141-10:40:00       82.8
2013/141-10:50:00       85.2
2013/141-11:00:00       98.9
2013/141-11:10:00      116.8
2013/141-11:20:00      139.6
2013/141-11:30:00      145.5
2013/141-11:40:00      143.2
2013/141-11:50:00      142.8
2013/141-12:00:00      139.0
2013/141-12:10:00      130.9
2013/141-12:20:00      122.7
2013/141-12:30:00      114.6
2013/141-12:40:00      105.9
2013/141-12:50:00       96.4
2013/141-13:00:00       87.1
2013/141-13:10:00       79.2
2013/141-13:20:00       72.4
2013/141-13:30:00       64.8
2013/141-13:40:00       60.7
2013/141-13:50:00       57.1
2013/141-14:00:00       54.2
2013/141-14:10:00       52.1
2013/141-14:20:00       50.4
2013/141-14:30:00       49.2
2013/141-14:40:00       48.3
2013/141-14:50:00       47.6
2013/141-15:00:00       47.0
2013/141-15:10:00       47.3
2013/141-15:20:00       47.2
2013/141-15:30:00       46.5
2013/141-15:40:00       45.7
2013/141-15:50:00       44.9
2013/141-16:00:00       44.2
2013/141-16:10:00       43.6
2013/141-16:20:00       42.9
2013/141-16:30:00       42.3
2013/141-16:40:00       41.7
2013/141-16:50:00       41.2
2013/141-17:00:00       40.8
2013/141-17:10:00       44.1
2013/141-17:20:00       51.7
2013/141-17:30:00       72.0
2013/141-17:40:00       93.8
2013/141-17:50:00      116.0
2013/141-18:00:00      135.4
2013/141-18:10:00      151.9
2013/141-18:20:00      165.8
2013/141-18:30:00      176.8
2013/141-18:40:00      184.1
2013/141-18:50:00      188.8
2013/141-19:00:00      191.3
2013/141-19:10:00      192.8
2013/141-19:20:00      195.6
2013/141-19:30:00      199.3
2013/141-19:40:00      200.3
2013/141-19:50:00      198.3
2013/141-20:00:00      195.9
2013/141-20:10:00      194.2
2013/141-20:20:00      194.5
2013/141-20:30:00      197.1
2013/141-20:40:00      200.8
2013/141-20:50:00      203.1
2013/141-21:00:00      201.9
2013/141-21:10:00      196.4
2013/141-21:20:00      186.8
2013/141-21:30:00      173.5
2013/141-21:40:00      162.0
2013/141-21:50:00      155.1
2013/141-22:00:00      153.9
2013/141-22:10:00      158.3
2013/141-22:20:00      168.3
2013/141-22:30:00      184.0
2013/141-22:40:00      206.5
2013/141-22:50:00      236.9
2013/141-23:00:00      279.7
2013/141-23:10:00      331.1
2013/141-23:20:00      374.3
2013/141-23:30:00      402.8
2013/141-23:40:00      417.2
2013/141-23:50:00      414.4
2013/142-00:00:00      411.6
2013/142-00:10:00      414.7
2013/142-00:20:00      424.4
2013/142-00:30:00      440.7
2013/142-00:40:00      444.8
2013/142-00:50:00      444.3
2013/142-01:00:00      453.5
2013/142-01:10:00      436.5
2013/142-01:20:00      397.1
2013/142-01:30:00      356.4
2013/142-01:40:00      325.8
2013/142-01:50:00      295.7
2013/142-02:00:00      268.0
2013/142-02:10:00      240.0
2013/142-02:20:00      211.5
2013/142-02:30:00      185.6
2013/142-02:40:00      163.1
2013/142-02:50:00      144.0
2013/142-03:00:00      127.8
2013/142-03:10:00      115.1
2013/142-03:20:00      106.2
2013/142-03:30:00      100.1
2013/142-03:40:00       97.0
2013/142-03:50:00       99.8
2013/142-04:00:00      105.2
2013/142-04:10:00      110.8
2013/142-04:20:00      116.1
2013/142-04:30:00      120.9
2013/142-04:40:00      124.2
2013/142-04:50:00      125.3
2013/142-05:00:00      124.7
2013/142-05:10:00      122.1
2013/142-05:20:00      118.0
2013/142-05:30:00      113.7
2013/142-05:40:00      109.0
2013/142-05:50:00      104.3
2013/142-06:00:00      100.1
2013/142-06:10:00       97.2
2013/142-06:20:00       99.2
2013/142-06:30:00      106.8
2013/142-06:40:00      131.7
2013/142-06:50:00      160.4
2013/142-07:00:00      170.6
2013/142-07:10:00      167.4
2013/142-07:20:00      160.9
2013/142-07:30:00      156.7
2013/142-07:40:00      149.9
2013/142-07:50:00      142.7
2013/142-08:00:00      137.5
2013/142-08:10:00      135.3
2013/142-08:20:00      136.5
2013/142-08:30:00      146.6
2013/142-08:40:00      170.3
2013/142-08:50:00      195.3
2013/142-09:00:00      223.1
2013/142-09:10:00      260.9
2013/142-09:20:00      304.2
2013/142-09:30:00      343.2
2013/142-09:40:00      371.8
2013/142-09:50:00      390.4
2013/142-10:00:00      403.4
2013/142-10:10:00      408.3
2013/142-10:20:00      397.6
2013/142-10:30:00      375.8
2013/142-10:40:00      348.3
2013/142-10:50:00      316.3
2013/142-11:00:00      282.9
2013/142-11:10:00      251.7
2013/142-11:20:00      223.8
2013/142-11:30:00      198.3
2013/142-11:40:00      175.5
2013/142-11:50:00      155.7
2013/142-12:00:00      139.1
2013/142-12:10:00      124.9
2013/142-12:20:00      113.1
2013/142-12:30:00      103.6
2013/142-12:40:00       95.9
2013/142-12:50:00       90.2
2013/142-13:00:00       87.0
2013/142-13:10:00       90.0
2013/142-13:20:00       98.1
2013/142-13:30:00      107.8
2013/142-13:40:00      116.4
2013/142-13:50:00      123.5
2013/142-14:00:00      132.1
2013/142-14:10:00      146.0
2013/142-14:20:00      166.7
2013/142-14:30:00      189.0
2013/142-14:40:00      208.1
2013/142-14:50:00      222.6
2013/142-15:00:00      231.1
2013/142-15:10:00      230.9
2013/142-15:20:00      224.5
2013/142-15:30:00      216.9
2013/142-15:40:00      208.2
2013/142-15:50:00      198.1
2013/142-16:00:00      192.7
2013/142-16:10:00      194.3
2013/142-16:20:00      203.2
2013/142-16:30:00      224.5
2013/142-16:40:00      245.3
2013/142-16:50:00      249.6
2013/142-17:00:00      238.9
2013/142-17:10:00      240.3
2013/142-17:20:00      270.2
2013/142-17:30:00      305.0
2013/142-17:40:00      331.1
2013/142-17:50:00      345.1
2013/142-18:00:00      349.1
2013/142-18:10:00      345.0
2013/142-18:20:00      343.0
2013/142-18:30:00      347.1
2013/142-18:40:00      352.3
2013/142-18:50:00      352.9
2013/142-19:00:00      346.1
2013/142-19:10:00      334.9
2013/142-19:20:00      321.1
2013/142-19:30:00      307.1
2013/142-19:40:00      293.2
2013/142-19:50:00      279.7
2013/142-20:00:00      266.6
2013/142-20:10:00      255.2
2013/142-20:20:00      248.2
2013/142-20:30:00      242.8
2013/142-20:40:00      244.2
2013/142-20:50:00      246.2
2013/142-21:00:00      252.0
2013/142-21:10:00      261.2
2013/142-21:20:00      269.3
2013/142-21:30:00      272.7
2013/142-21:40:00      269.5
2013/142-21:50:00      259.5
2013/142-22:00:00      245.0
2013/142-22:10:00      228.7
2013/142-22:20:00      213.8
2013/142-22:30:00      201.7
2013/142-22:40:00      193.6
2013/142-22:50:00      186.4
2013/142-23:00:00      178.3
2013/142-23:10:00      168.4
2013/142-23:20:00      160.4
2013/142-23:30:00      152.7
2013/142-23:40:00      143.2
2013/142-23:50:00      132.2
2013/143-00:00:00      120.4
2013/143-00:10:00      108.5
2013/143-00:20:00       97.3
2013/143-00:30:00       87.9
2013/143-00:40:00       80.8
2013/143-00:50:00       75.8
2013/143-01:00:00       72.5
2013/143-01:10:00       70.0
2013/143-01:20:00       67.8
2013/143-01:30:00       65.4
2013/143-01:40:00       62.5
2013/143-01:50:00       60.8
2013/143-02:00:00       60.3
2013/143-02:10:00       61.4
2013/143-02:20:00       66.8
2013/143-02:30:00       72.8
2013/143-02:40:00       78.8
2013/143-02:50:00       85.0
2013/143-03:00:00       92.6
2013/143-03:10:00      101.3
2013/143-03:20:00      112.0
2013/143-03:30:00      124.2
2013/143-03:40:00      136.9
2013/143-03:50:00      153.1
2013/143-04:00:00      167.9
2013/143-04:10:00      178.2
2013/143-04:20:00      184.4
2013/143-04:30:00      188.9
2013/143-04:40:00      192.1
2013/143-04:50:00      193.2
2013/143-05:00:00      191.8
2013/143-05:10:00      187.8
2013/143-05:20:00      180.5
2013/143-05:30:00      170.6
2013/143-05:40:00      159.5
2013/143-05:50:00      147.8
2013/143-06:00:00      136.7
2013/143-06:10:00      127.9
2013/143-06:20:00      120.5
2013/143-06:30:00      115.4
2013/143-06:40:00      112.6
2013/143-06:50:00      111.2
2013/143-07:00:00      110.8
2013/143-07:10:00      112.3
2013/143-07:20:00      116.2
2013/143-07:30:00      119.9
2013/143-07:40:00      128.9
2013/143-07:50:00      130.9
2013/143-08:00:00      131.9
2013/143-08:10:00      130.5
2013/143-08:20:00      130.1
2013/143-08:30:00      128.4
2013/143-08:40:00      126.0
2013/143-08:50:00      123.7
2013/143-09:00:00      120.6
2013/143-09:10:00      115.9
2013/143-09:20:00      110.2
2013/143-09:30:00      105.2
2013/143-09:40:00      102.1
2013/143-09:50:00      101.8
2013/143-10:00:00      108.1
2013/143-10:10:00      116.8
2013/143-10:20:00      127.8
2013/143-10:30:00      140.2
2013/143-10:40:00      158.2
2013/143-10:50:00      182.3
2013/143-11:00:00      209.2
2013/143-11:10:00      233.7
2013/143-11:20:00      252.2
2013/143-11:30:00      260.9
2013/143-11:40:00      261.0
2013/143-11:50:00      247.3
2013/143-12:00:00      230.0
2013/143-12:10:00      213.2
2013/143-12:20:00      200.2
2013/143-12:30:00      188.4
2013/143-12:40:00      179.9
2013/143-12:50:00      162.9
2013/143-13:00:00      146.4
2013/143-13:10:00      130.7
2013/143-13:20:00      118.5
2013/143-13:30:00      107.4
2013/143-13:40:00       99.2
2013/143-13:50:00       94.1
2013/143-14:00:00       95.0
2013/143-14:10:00       97.8
2013/143-14:20:00       98.5
2013/143-14:30:00       94.3
2013/143-14:40:00       90.8
2013/143-14:50:00       87.0
2013/143-15:00:00       83.2
2013/143-15:10:00       78.8
2013/143-15:20:00       74.7
2013/143-15:30:00       71.5
2013/143-15:40:00       70.1
2013/143-15:50:00       72.4
2013/143-16:00:00       73.1
2013/143-16:10:00       72.7
2013/143-16:20:00       73.4
2013/143-16:30:00       76.4
2013/143-16:40:00       81.3
2013/143-16:50:00       86.0
2013/143-17:00:00       90.0
2013/143-17:10:00       89.1
2013/143-17:20:00       86.1
2013/143-17:30:00       82.1
2013/143-17:40:00       78.9
2013/143-17:50:00       76.5
2013/143-18:00:00       78.1
2013/143-18:10:00       86.4
2013/143-18:20:00      105.8
2013/143-18:30:00      133.4
2013/143-18:40:00      153.8
2013/143-18:50:00      169.8
2013/143-19:00:00      186.6
2013/143-19:10:00      204.1
2013/143-19:20:00      216.7
2013/143-19:30:00      223.8
2013/143-19:40:00      227.6
2013/143-19:50:00      228.8
2013/143-20:00:00      234.9
2013/143-20:10:00      249.0
2013/143-20:20:00      257.6
2013/143-20:30:00      250.1
2013/143-20:40:00      238.6
2013/143-20:50:00      239.2
2013/143-21:00:00      247.2
2013/143-21:10:00      254.9
2013/143-21:20:00      261.9
2013/143-21:30:00      263.4
2013/143-21:40:00      263.5
2013/143-21:50:00      269.0
2013/143-22:00:00      266.1
2013/143-22:10:00      259.6
2013/143-22:20:00      256.3
2013/143-22:30:00      249.7
2013/143-22:40:00      245.5
2013/143-22:50:00      240.6
2013/143-23:00:00      236.0
2013/143-23:10:00      238.0
2013/143-23:20:00      248.9
2013/143-23:30:00      251.7
2013/143-23:40:00      241.9
2013/143-23:50:00      225.2
2013/144-00:00:00      213.3
2013/144-00:10:00      203.1
2013/144-00:20:00      191.7
2013/144-00:30:00      184.9
2013/144-00:40:00      190.0
2013/144-00:50:00      208.6
2013/144-01:00:00      219.8
2013/144-01:10:00      218.9
2013/144-01:20:00      227.3
2013/144-01:30:00      231.3
2013/144-01:40:00      251.6
2013/144-01:50:00      282.7
2013/144-02:00:00      311.0
2013/144-02:10:00      329.4
2013/144-02:20:00      323.9
2013/144-02:30:00      304.9
2013/144-02:40:00      287.1
2013/144-02:50:00      284.6
2013/144-03:00:00      269.6
2013/144-03:10:00      271.4
2013/144-03:20:00      251.2
2013/144-03:30:00      237.3
2013/144-03:40:00      234.9
2013/144-03:50:00      233.2
2013/144-04:00:00      215.4
2013/144-04:10:00      200.5
2013/144-04:20:00      199.8
2013/144-04:30:00      216.5
2013/144-04:40:00      245.3
2013/144-04:50:00      259.8
2013/144-05:00:00      242.1
2013/144-05:10:00      224.4
2013/144-05:20:00      214.0
2013/144-05:30:00      206.1
2013/144-05:40:00      202.5
2013/144-05:50:00      204.6
2013/144-06:00:00      197.0
2013/144-06:10:00      189.5
2013/144-06:20:00      189.0
2013/144-06:30:00      215.3
2013/144-06:40:00      233.4
2013/144-06:50:00      284.3
2013/144-07:00:00      350.2
2013/144-07:10:00      382.6
2013/144-07:20:00      421.7
2013/144-07:30:00      465.0
2013/144-07:40:00      504.5
2013/144-07:50:00      536.7
2013/144-08:00:00      563.3
2013/144-08:10:00      577.2
2013/144-08:20:00      576.7
2013/144-08:30:00      570.6
2013/144-08:40:00      551.4
2013/144-08:50:00      551.9
2013/144-09:00:00      556.4
2013/144-09:10:00      556.4
2013/144-09:20:00      554.2
2013/144-09:30:00      554.2
2013/144-09:40:00      545.4
2013/144-09:50:00      520.7
2013/144-10:00:00      501.3
2013/144-10:10:00      490.3
2013/144-10:20:00      483.2
2013/144-10:30:00      488.8
2013/144-10:40:00      494.1
2013/144-10:50:00      484.0
2013/144-11:00:00      467.0
2013/144-11:10:00      431.7
2013/144-11:20:00      392.3
2013/144-11:30:00      365.7
2013/144-11:40:00      364.7
2013/144-11:50:00      361.0
2013/144-12:00:00      381.5
2013/144-12:10:00      427.9
2013/144-12:20:00      471.4
2013/144-12:30:00      514.6
2013/144-12:40:00      556.7
2013/144-12:50:00      585.6
2013/144-13:00:00      598.8
2013/144-13:10:00      599.5
2013/144-13:20:00      583.8
2013/144-13:30:00      552.3
2013/144-13:40:00      514.7
2013/144-13:50:00      480.4
2013/144-14:00:00      440.2
2013/144-14:10:00      391.8
2013/144-14:20:00      350.4
2013/144-14:30:00      324.5
2013/144-14:40:00      310.2
2013/144-14:50:00      306.8
2013/144-15:00:00      312.1
2013/144-15:10:00      322.9
2013/144-15:20:00      331.1
2013/144-15:30:00      336.2
2013/144-15:40:00      342.2
2013/144-15:50:00      351.4
2013/144-16:00:00      356.6
2013/144-16:10:00      350.5
2013/144-16:20:00      336.2
2013/144-16:30:00      316.2
2013/144-16:40:00      291.6
2013/144-16:50:00      260.3
2013/144-17:00:00      230.4
2013/144-17:10:00      207.8
2013/144-17:20:00      200.2
2013/144-17:30:00      213.9
2013/144-17:40:00      256.5
2013/144-17:50:00      308.8
2013/144-18:00:00      349.2
2013/144-18:10:00      366.2
2013/144-18:20:00      353.4
2013/144-18:30:00      359.5
2013/144-18:40:00      425.6
2013/144-18:50:00      514.1
2013/144-19:00:00      581.5
2013/144-19:10:00      639.2
2013/144-19:20:00      617.0
2013/144-19:30:00      671.8
2013/144-19:40:00      731.6
2013/144-19:50:00      765.9
2013/144-20:00:00      819.7
2013/144-20:10:00      862.2
2013/144-20:20:00      878.0
2013/144-20:30:00      897.3
2013/144-20:40:00      905.7
2013/144-20:50:00      880.1
2013/144-21:00:00      812.1
2013/144-21:10:00      729.2
2013/144-21:20:00      665.2
2013/144-21:30:00      586.3
2013/144-21:40:00      483.2
2013/144-21:50:00      401.3
2013/144-22:00:00      347.9
2013/144-22:10:00      320.1
2013/144-22:20:00      305.9
2013/144-22:30:00      305.4
2013/144-22:40:00      319.5
2013/144-22:50:00      340.2
2013/144-23:00:00      361.2
2013/144-23:10:00      395.1
2013/144-23:20:00      429.0
2013/144-23:30:00      442.4
2013/144-23:40:00      475.5
2013/144-23:50:00      514.0
2013/145-00:00:00      564.9
2013/145-00:10:00      622.3
2013/145-00:20:00      677.5
2013/145-00:30:00      718.7
2013/145-00:40:00      737.1
2013/145-00:50:00      731.2
2013/145-01:00:00      701.1
2013/145-01:10:00      646.2
2013/145-01:20:00      589.6
2013/145-01:30:00      549.1
2013/145-01:40:00      534.0
2013/145-01:50:00      563.2
2013/145-02:00:00      610.5
2013/145-02:10:00      654.8
2013/145-02:20:00      700.1
2013/145-02:30:00      738.3
2013/145-02:40:00      761.9
2013/145-02:50:00      769.3
2013/145-03:00:00      782.8
2013/145-03:10:00      815.7
2013/145-03:20:00      839.5
2013/145-03:30:00      855.3
2013/145-03:40:00      869.6
2013/145-03:50:00      876.6
2013/145-04:00:00      875.8
2013/145-04:10:00      872.7
2013/145-04:20:00      870.0
2013/145-04:30:00      864.1
2013/145-04:40:00      851.8
2013/145-04:50:00      827.8
2013/145-05:00:00      797.4
2013/145-05:10:00      766.6
2013/145-05:20:00      747.9
2013/145-05:30:00      723.8
2013/145-05:40:00      703.7
2013/145-05:50:00      682.8
2013/145-06:00:00      648.9
2013/145-06:10:00      601.9
2013/145-06:20:00      559.0
2013/145-06:30:00      516.6
2013/145-06:40:00      479.1
2013/145-06:50:00      441.3
2013/145-07:00:00      415.8
2013/145-07:10:00      416.8
2013/145-07:20:00      425.0
2013/145-07:30:00      413.6
2013/145-07:40:00      361.2
2013/145-07:50:00      318.5
2013/145-08:00:00      286.2
2013/145-08:10:00      258.7
2013/145-08:20:00      228.7
2013/145-08:30:00      204.0
2013/145-08:40:00      183.6
2013/145-08:50:00      165.1
2013/145-09:00:00      147.6
2013/145-09:10:00      133.1
2013/145-09:20:00      122.7
2013/145-09:30:00      113.9
2013/145-09:40:00      107.2
2013/145-09:50:00      106.7
2013/145-10:00:00      122.2
2013/145-10:10:00      168.1
2013/145-10:20:00      265.6
2013/145-10:30:00      367.8
2013/145-10:40:00      469.6
2013/145-10:50:00      543.9
2013/145-11:00:00      596.9
2013/145-11:10:00      640.5
2013/145-11:20:00      681.2
2013/145-11:30:00      699.1
2013/145-11:40:00      685.2
2013/145-11:50:00      647.2
2013/145-12:00:00      597.3
2013/145-12:10:00      536.8
2013/145-12:20:00      467.1
2013/145-12:30:00      401.9
2013/145-12:40:00      345.4
2013/145-12:50:00      295.7
2013/145-13:00:00      251.2
2013/145-13:10:00      212.5
2013/145-13:20:00      182.9
2013/145-13:30:00      167.8
2013/145-13:40:00      168.7
2013/145-13:50:00      189.2
2013/145-14:00:00      229.0
2013/145-14:10:00      281.0
2013/145-14:20:00      325.5
2013/145-14:30:00      328.3
2013/145-14:40:00      307.0
2013/145-14:50:00      293.7
2013/145-15:00:00      290.0
2013/145-15:10:00      295.5
2013/145-15:20:00      322.8
2013/145-15:30:00      366.8
2013/145-15:40:00      424.8
2013/145-15:50:00      508.4
2013/145-16:00:00      583.9
2013/145-16:10:00      649.1
2013/145-16:20:00      710.4
2013/145-16:30:00      766.8
2013/145-16:40:00      809.1
2013/145-16:50:00      828.6
2013/145-17:00:00      820.5
2013/145-17:10:00      765.0
2013/145-17:20:00      743.0
2013/145-17:30:00      749.1
2013/145-17:40:00      745.3
2013/145-17:50:00      757.6
2013/145-18:00:00      775.9
2013/145-18:10:00      794.9
2013/145-18:20:00      806.9
2013/145-18:30:00      811.9
2013/145-18:40:00      816.7
2013/145-18:50:00      820.9
2013/145-19:00:00      802.4
2013/145-19:10:00      802.2
2013/145-19:20:00      806.0
2013/145-19:30:00      799.6
2013/145-19:40:00      785.9
2013/145-19:50:00      755.4
2013/145-20:00:00      718.5
2013/145-20:10:00      685.1
2013/145-20:20:00      648.0
2013/145-20:30:00      613.3
2013/145-20:40:00      614.0
2013/145-20:50:00      626.5
2013/145-21:00:00      632.7
2013/145-21:10:00      628.8
2013/145-21:20:00      672.7
2013/145-21:30:00      698.8
2013/145-21:40:00      716.7
2013/145-21:50:00      618.0
2013/145-22:00:00      575.9
2013/145-22:10:00      547.4
2013/145-22:20:00      523.3
2013/145-22:30:00      457.0
2013/145-22:40:00      395.1
2013/145-22:50:00      343.8
2013/145-23:00:00      300.7
2013/145-23:10:00      264.3
2013/145-23:20:00      234.0
2013/145-23:30:00      225.4
2013/145-23:40:00      206.8
2013/145-23:50:00      185.6
2013/146-00:00:00      165.3
2013/146-00:10:00      151.2
2013/146-00:20:00      135.1
2013/146-00:30:00      121.9
2013/146-00:40:00      115.4
2013/146-00:50:00      118.7
2013/146-01:00:00      132.1
2013/146-01:10:00      149.6
2013/146-01:20:00      170.5
2013/146-01:30:00      191.3
2013/146-01:40:00      213.5
2013/146-01:50:00      241.2
2013/146-02:00:00      277.7
2013/146-02:10:00      307.9
2013/146-02:20:00      322.9
2013/146-02:30:00      335.8
2013/146-02:40:00      356.2
2013/146-02:50:00      385.0
2013/146-03:00:00      401.4
2013/146-03:10:00      405.8
2013/146-03:20:00      402.2
2013/146-03:30:00      386.7
2013/146-03:40:00      363.0
2013/146-03:50:00      347.1
2013/146-04:00:00      346.2
2013/146-04:10:00      358.9
2013/146-04:20:00      394.4
2013/146-04:30:00      433.0
2013/146-04:40:00      484.2
2013/146-04:50:00      542.4
2013/146-05:00:00      595.6
2013/146-05:10:00      643.9
2013/146-05:20:00      686.8
2013/146-05:30:00      721.6
2013/146-05:40:00      749.4
2013/146-05:50:00      771.5
2013/146-06:00:00      782.9
2013/146-06:10:00      788.9
2013/146-06:20:00      788.5
2013/146-06:30:00      773.1
2013/146-06:40:00      739.2
2013/146-06:50:00      693.8
2013/146-07:00:00      639.3
2013/146-07:10:00      566.6
2013/146-07:20:00      494.7
2013/146-07:30:00      440.6
2013/146-07:40:00      405.1
2013/146-07:50:00      374.1
2013/146-08:00:00      346.0
2013/146-08:10:00      318.1
2013/146-08:20:00      300.5
2013/146-08:30:00      298.8
2013/146-08:40:00      295.1
2013/146-08:50:00      276.2
2013/146-09:00:00      253.6
2013/146-09:10:00      235.3
2013/146-09:20:00      218.5
2013/146-09:30:00      199.2
2013/146-09:40:00      181.8
2013/146-09:50:00      167.4
2013/146-10:00:00      155.7
2013/146-10:10:00      145.6
2013/146-10:20:00      136.2
2013/146-10:30:00      128.0
2013/146-10:40:00      121.3
2013/146-10:50:00      116.9
2013/146-11:00:00      114.3
2013/146-11:10:00      113.9
2013/146-11:20:00      109.3
2013/146-11:30:00      103.2
2013/146-11:40:00       97.1
2013/146-11:50:00       92.1
2013/146-12:00:00       87.7
2013/146-12:10:00       84.6
2013/146-12:20:00       82.4
2013/146-12:30:00       80.5
2013/146-12:40:00       78.8
2013/146-12:50:00       78.0
2013/146-13:00:00       83.4
2013/146-13:10:00       95.5
2013/146-13:20:00      106.2
2013/146-13:30:00      122.0
2013/146-13:40:00      146.1
2013/146-13:50:00      172.5
2013/146-14:00:00      206.5
2013/146-14:10:00      243.5
2013/146-14:20:00      286.4
2013/146-14:30:00      337.8
2013/146-14:40:00      391.3
2013/146-14:50:00      438.3
2013/146-15:00:00      473.5
2013/146-15:10:00      494.8
2013/146-15:20:00      504.1
2013/146-15:30:00      512.8
2013/146-15:40:00      535.4
2013/146-15:50:00      562.3
2013/146-16:00:00      589.9
2013/146-16:10:00      616.8
2013/146-16:20:00      641.4
2013/146-16:30:00      662.6
2013/146-16:40:00      683.3
2013/146-16:50:00      704.5
2013/146-17:00:00      723.3
2013/146-17:10:00      740.1
2013/146-17:20:00      750.0
2013/146-17:30:00      747.7
2013/146-17:40:00      731.2
2013/146-17:50:00      722.4
2013/146-18:00:00      720.4
2013/146-18:10:00      713.6
2013/146-18:20:00      705.4
2013/146-18:30:00      703.3
2013/146-18:40:00      703.6
2013/146-18:50:00      701.9
2013/146-19:00:00      697.9
2013/146-19:10:00      698.0
2013/146-19:20:00      689.0
2013/146-19:30:00      674.2
2013/146-19:40:00      652.0
2013/146-19:50:00      627.4
2013/146-20:00:00      597.5
2013/146-20:10:00      568.3
2013/146-20:20:00      545.5
2013/146-20:30:00      528.0
2013/146-20:40:00      510.5
2013/146-20:50:00      494.4
2013/146-21:00:00      478.0
